method	protein_id	analysis_status	null_type	metric	permutation	null_value
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1414	-0.03522267206477733
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1415	0.07732793522267206
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1416	0.14959514170040486
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1417	-0.12550607287449392
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1418	0.09595141700404858
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1419	-0.21720647773279356
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1420	0.1708502024291498
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1421	0.1761133603238866
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1422	-0.18663967611336035
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1423	0.029352226720647776
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1424	0.3186234817813765
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1425	-0.17692307692307696
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1426	0.529757085020243
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1427	-0.08218623481781377
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1428	-0.10809716599190285
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1429	-0.0012145748987854252
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1430	0.1659919028340081
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1431	-0.37611336032388665
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1432	-0.3265182186234818
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1433	0.38603238866396766
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1434	0.35566801619433197
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1435	0.12246963562753038
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1436	0.2354251012145749
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1437	0.46781376518218626
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1438	-0.0020242914979757085
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1439	-0.18380566801619436
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1440	0.37307692307692314
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1441	-0.27024291497975705
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1442	-0.14979757085020245
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1443	-0.18704453441295546
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1444	0.32672064777327936
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1445	0.1708502024291498
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1446	0.22793522267206479
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1447	-0.19210526315789475
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1448	0.1062753036437247
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1449	-0.32085020242914986
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1450	0.06558704453441296
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1451	0.22732793522267206
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1452	0.04453441295546559
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1453	0.11072874493927126
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1454	-0.2617408906882592
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1455	-0.09615384615384617
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1456	-0.039473684210526314
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1457	0.011740890688259108
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1458	0.1159919028340081
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1459	-0.4431174089068826
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1460	0.31315789473684214
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1461	-0.08603238866396762
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1462	-0.17813765182186236
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1463	-0.11518218623481782
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1464	0.28259109311740893
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1465	-0.05202429149797571
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1466	0.11336032388663969
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1467	-0.08582995951417005
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1468	0.23259109311740891
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1469	-0.24655870445344133
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1470	0.006477732793522267
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1471	0.0006072874493927126
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1472	0.25587044534412956
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1473	0.22186234817813766
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1474	0.04190283400809717
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1475	0.08380566801619434
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1476	-0.14514170040485833
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1477	-0.07125506072874495
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1478	0.17570850202429153
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1479	-0.30971659919028344
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1480	-0.15182186234817815
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1481	0.22530364372469636
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1482	-0.08016194331983806
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1483	0.06680161943319839
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1484	0.24676113360323887
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1485	-0.08623481781376519
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1486	-0.10688259109311742
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1487	-0.10303643724696357
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1488	0.059514170040485835
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1489	-0.1396761133603239
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1490	-0.02874493927125506
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1491	-0.1325910931174089
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1492	0.36072874493927126
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1493	0.1236842105263158
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1494	0.20263157894736844
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1495	0.11417004048582996
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1496	-0.354251012145749
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1497	-0.13947368421052633
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1498	-0.048785425101214586
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1499	-0.3396761133603239
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1500	0.028947368421052635
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1501	-0.27125506072874495
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1502	0.10020242914979757
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1503	-0.21295546558704453
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1504	0.0034412955465587046
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1505	0.026518218623481783
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1506	-0.3364372469635628
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1507	0.07307692307692308
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1508	-0.3101214574898785
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1509	-0.252834008097166
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1510	-0.15202429149797572
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1511	0.01639676113360324
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1512	0.2097165991902834
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1513	0.1819838056680162
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1514	-0.1645748987854251
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1515	-0.1791497975708502
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1516	-0.2842105263157895
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1517	-0.2461538461538462
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1518	0.29514170040485826
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1519	0.10364372469635627
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1520	-0.07105263157894738
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1521	-0.023684210526315794
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1522	-0.37105263157894747
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1523	0.3921052631578948
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1524	-0.20850202429149797
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1525	0.11396761133603239
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1526	-0.032995951417004045
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1527	0.2676113360323887
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1528	0.12550607287449392
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1529	-0.15566801619433202
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1530	0.16781376518218624
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1531	0.43360323886639673
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1532	0.13360323886639677
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1533	0.1791497975708502
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1534	-0.07854251012145749
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1535	-0.20040485829959515
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1536	-0.4497975708502025
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1537	0.0674089068825911
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1538	-0.0402834008097166
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1539	0.18866396761133603
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1540	-0.013967611336032389
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1541	-0.1331983805668016
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1542	-0.3002024291497976
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1543	0.06477732793522267
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1544	-0.4093117408906883
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1545	0.4192307692307693
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1546	-0.17408906882591096
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1547	0.19190283400809716
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1548	-0.13036437246963564
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1549	0.08886639676113361
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1550	-0.021862348178137654
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1551	0.23522267206477734
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1552	0.20951417004048586
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1553	0.010728744939271256
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1554	-0.44959514170040493
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1555	-0.45182186234817817
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1556	-0.04534412955465587
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1557	-0.5206477732793522
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1558	0.18036437246963563
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1559	0.11842105263157895
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1560	-0.0716599190283401
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1561	-0.1645748987854251
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1562	-0.02044534412955466
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1563	0.23582995951417005
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1564	0.020850202429149797
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1565	-0.07307692307692308
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1566	-0.028340080971659923
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1567	0.061336032388663975
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1568	0.29898785425101215
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1569	-0.06619433198380567
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1570	-0.2611336032388664
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1571	-0.08846153846153848
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1572	-0.005870445344129554
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1573	-0.1856275303643725
DeepPBS	DBP001	PRIMARY	within_position_base_label	within_residual_spearman	1574	-0.12105263157894738
